sentence,label
下周一跌几个点就大胆杀入，越跌越买，弄5个点就走人，听我的绝对没错！,1
-4进来的，你是有多坑啊。收盘到-6。。。坑死人啊,0
炒断也要看根本面！！,0
庄股标准A  ,0
股吧少看，做好自己的事，不然容易被骗,0
注意风险，砸盘要来咯,0
你想抄他的底，他想抄的你家,0
这只老庄股砸下来就是出货，不等半年不会拉回来,0
大家猜猜正震元这次跌到多少钱止跌，如果是八块以下，现在还早着呢？这只股票我就说过,0
就盘后这三个利好，周一能红一下？,1
可以参考众和科技，深套割肉疼，不割又是连续阴跌亏的更多,0
呦，股票还没开始涨呢，人气咋又上来了，看来下午的消息有用,0
说实话，我是真不想发这些，可是不发吧，有些人是真踏马可气，我提示有风险，他们冷嘲,0
这股上20没问题，只是这里边的主力是个软蛋,0
不要痒接飞刀，11.35怎么不知道跑现在哭了来不及！,0
大家少听少逛股吧，某吧是托发挥的地方，大家看看这下面这图里的贴去看看想想！,0
24年为什么这么难，哎！才半个月，亏得怀疑人生[下跌],0
如果大家有闲钱就大胆买入，维持目标价20不变,0
下周怎么走,0
破位了，等企稳再说,0
在这个位置还割肉的真的不要在股市里呆了。,0
周一周二又是抄底的时间了。,1
选择抗住的兄弟们，7.5左右再补仓，现在不是补仓时机,1
散户兄弟们，咱不怕，这是洗盘，问题不大，后面10个涨停,0
套了五个点[哭][哭][哭][哭][哭],0
早晨9.65卖出了又挂单9.35接回来了，谁知道继续下跌，这个破股连续跌几天了，,0
浙江震元这股已经破了短线趋势，开始寻底，目标在8.6元左右。开始加大仓位布局。现,0
抖音主播天天推荐，不跌才怪,0
再跌几个点就回到解放前了，干就完了,0
还好我在11块的时候把票丢了，。唉，，害怕哟，。你们明天不用跌了，。,0
八块五左右再考虑,0
主力请继续砸盘到1块我就加仓[大笑][大笑][大笑][大笑][大笑][大笑][大,0
主力我减仓了半年后见我就一万多，看你能不能把我亏完。我去其他地方挣钱去[鼓掌][,0
我都设置了警戒线最低10.21 楞没响,0
这带血的筹码拿的真是太舒服了,0
买完没按计划操作，居然跌成狗,0
庄家憋死你,0
割了一半，准备另一半也割了，想想跌了几天了会不会有个反弹，又加了进去，还多买了几,0
涨得时候你们不骂，刚跌几天就开骂，埋死你们[微笑],0
庄家疯了吧，砸盘不要命啊，呵呵，下周接着来，我准备三个月死磕,0
生哥说继续格局,0
庄家着急了，大力气砸盘,0
11走不格局竟然是对的,0
兵败如山倒,0
说了还会跌，这一群怂g，这么差的行情，拉药就对了，主力资金不拉，怂，没办法，都先,0
盈利没走，现在T也跟不上你下跌。马上发年终奖了你都拿去吧,0
千万别补仓，一路下跌毫无反弹，周一还要大跌,0
这股很多自认为股神的人，不停分析。笑而不语。空头杀跌趋势还说走主升浪，笑死。散户,0
真牛，砸到最低价收盘今天进的全套,0
赚了没走，再跌就到我的买价了！,0
坚持住，至少三月捂住它,0
每次一红就在这嘚瑟，现在不唱多了?,0
看着情况下周还有一波,0
我已疯，巍然不动，抄底啊，兄弟们，抄底啊，快买,0
完了，人麻了,0
昨天已经说了震元短线已经完蛋。主力庄家震荡高位出货。后面继续观察，长线稳机会站稳,0
完了完了,0
接了400股，无所吊味,0
跌破60日线都没有资金愿意放量反弹回去，凉了,0
非常好，继续观察。9元左右考虑入场！先观察,1
兄弟们，坚持住，还有20分钟就闭市了，庄家很着急，成本很高，死磕,0
赶紧跌停吧，孙子！,0
今天星期四没开盘就通知我的粉，全仓买入。勤劳的人最幸运。,0
你个拉机，你直接跌停算了吧,0
明天又要暴跌了。,0
十块以下真安全，这认知真高,0
前几天抄底晒图的自闭了，这就是韭菜还在晒图炫耀的结果,0
这是个强迫症,0
苟东西，丢盔弃甲的跑啊，昨天进来9.9的本，就给老子套里面了。,0
又没五毛，死命砸,0
有人说：到这个位置了还出，却不知道海底的冰山,0
一万年不动哈哈,0
抄底啊，兄弟们，还手才9%   ,0
没量，都等着盘尾拉呢,0
没见过比这个庄更讨厌的了,0
后面怎么玩[捂脸][捂脸][捂脸],0
天天跌的,0
庄家如同丰苟一样，玩命砸盘，我自巍然不动，气死你，,0
庄家如同一样砸盘，我自巍然不动，气死你,0
买早了[口罩]44买了,0
又要大跌啊,0
下周一可进场干活了,0
不要 在下跌途中接飞刀,0
一点反抗劲也没了，按着等死,0
还有希望吗？,0
还得是你，一分钱玩了半个小时,0
天天跌，做个人吧,0
你怎么不去连板啊,0
这是个陷阱！哈哈,0
这波下跌，左侧交易的大资金刚刚开始买，散户看着就行，还得拉升洗盘等他们建仓结束，,0
驻底了，企稳就行，[鼓掌],1
如果公司真是不可救药。干脆来10个跌停板！,0
一点反弹的力度都没阿，生怕起来让人跑了去 ,0
笑死[旺柴][旺柴][旺柴]你要自己想想，你都看得出是妖股，那你以前早发财了[大 ,0
年报出问题了，就说这么多 ,0
我怎么说的9块4的托单必破，就是有人不信~ ,0
怎么说的下午大盘肯定绿，这个股票能红才怪，最少跌5个点~ ,0
这可真是踩了史啦，震元史 ,0
今天没戏，周末出利好，下周反包，开启连板，快快上车，不等人哈 ,0
说了几句下跌趋势，可能有雷，给喷成狗了，我真服了 ,0
各位哥，不爱听的话，我说点好的：今天涨停，这下没人骂我了吧  ,0
都这么看好，都这么唱多，股价不跌才怪  ,0
月K大阴线必然结果，下个月买入 ,0
认亏，走人,0
深套7个点！！,0
危险了！唱多的庄托越来越多了！[微笑][成交][成交],0
一买，等于投身入万人坑…光荣,0
大盘拉升压着卖，大盘回落就放量砸出量，,0
昨天拉尾盘今天又是跌8个点的节奏？？？,0
可以拉了，该跑的都跑了，干干净净[勾引][勾引][勾引],0
大过年的也不拉几个涨停板叫大家乐呵乐呵。,0
我会一直等你涨停,0
今天有不少人抄底啊,0
死翘翘了，要回到八块五了[滴汗],0
五日线下跌幅度太大了吧,0
庄家撑不了多长时间，死磕到底，哈哈，看看庄家如何尿炕,0
下周再看吧[呲牙][呲牙][呲牙][呲牙],0
继续抄底，兄弟们,1
明天收个阳线再套一批[捂脸][捂脸][呲牙][呲牙],0
怎么不，垃圾股,0
现在庄家已经被套了很多，不要走，再等三月吧，试试看,0
今明两天逢低买入,1
高换手率没有好票,0
割韭菜咯,0
坚决不走坐地炮,0
已经烂透，无需留恋。,0
废了，大涨一天让我出来吧？我错了，不该买你,0
大盘收回2900涨上天了，医药没资金玩了,0
谨记：下跌趋势股不要接,0
都说了托单必跌，下面9块4的托单必破~,0
买一点看看,0
小二b，小二b你怎么不bb了[大笑],0
破9元加仓,1
这个票月线大阳线以后，就接一个更大的月阴线要有起色也得下个月才行了[偷笑],0
昨天说了拉尾盘，又是庄家出货，还有一群唱多的GOU不信，今天教他们做人[大笑],0
这股是不是有雷？,0
今天破昨日9.33，可以考虑小买一点,1
十块以下真安全，散户的思维，无语,0
看谁跑得快，慢一点，要一年[大笑],0
还有一些dm唱多吗？说你们啥好,0
[大笑]还不杀到9元,0
昨天刚进,0
完全跌穿趋势了，兄弟们，认输,0
今天能给几个点[笑哭],0
这个股票没有股德。庄属于兽类。,0
同志们好[大笑][大笑][大笑],0
大单出，小单拉，懂的都懂，出货手法,0
年报暴雷,0
小怎么不了，你是什么段位[大笑],0
今天放量可以留，不放量就要走了,0
K线是准备突破了，但是量能有缩量现象，上方还有一定的套牢盘，下周必须一鼓作气放量,0
本身是挣钱的现在可好了微微盈利这么多好消息唉,0
今天必定涨停,0
美丽中国，共同富裕示范区，今年必将红火登台！,1
高位放量后缩量，完蛋了,0
今天得拉倒10块之上了,1
20是第一目标位大家耐心持有不要下车,0
明天要涨，别问我为什么，不想说什么,0
2024年元月十日高考，今天是第二天，985好兆头！下个礼拜放榜，预祝浙江震元家,1
今天进的，明天应该有肉吃吧？高开就跑[得意],0
原来看好的，现在这个走势不值得冒险,0
昨天套我9个点，今天T了一下，回来四个多点，明天继续T，无论后面怎么样，继续T。,0
说我今天吃面的打脸不,0
今天收到了985就会有明天的211。哈哈哈,0
前几天说这货在筑头，家人们就是不听，现在再上来就没那么快了！,0
^2024年业绩增长10倍，防癌疫苗头肩底从现在起到公布掲盲时将涨10倍，掲盲行,0
跟踪起来，随时起飞,0
收盘了，又有韭菜晒图了,0
厉害反复的给人有幻想空间，这比A杀还狠,0
三天前，尾盘拉回十日线，一群人出来唱多，昨天差点跌停。今天尾盘收回30日线，又一,0
继续T吧，没办法，赚了20个点没走，剩10个点了,0
明天想跑都跑不掉，一字封死,0
这么好的位置，机会，都不涨，如果没有黑天鹅的话，涨也得调一段时间才行,0
这形态是不是可以认为到底了？,0
明天不行就先撤了！,0
留点尾货明天甩卖,0
买了80万9.5元，吃到肉了！,1
这个股被我们拉萨占领了！,0
没量别硬撑了，好好休息！,0
机构主力，这个股被我们拉萨占领了！！！,0
连续三天缩量下跌，说明什么问题，大家搞清楚了吗？说明主力已经跑了，新资金不要介入,0
涨了4千多只还绿的，你们还在喊多，了还是拖,0
又要从新做底部,0
浙江震元怎么看,0
这票主力走了，想再起来费事了,0
抓紧卖吧兄弟们~,0
前几天那么高换手下来，套了多少人，想现在大涨，几乎不可能，反弹几个点到是可能，只,0
今天要不收绿，要不红盘3-4个点，要不涨停，涨停的概率低,0
做好红三四个点，明天冲涨停,0
[下跌][下跌][下跌][下跌][下跌][下跌][下跌][下跌][下跌][下跌],0
可以赶紧进了,0
快走不然又回去了,0
大盘绿了有的跌,0
有本事你在杀！你不拉出不了货！,0
庄拿钱走了，韭菜还在等，人家玩完了，还傻乎乎的,0
砸呗，大家都别玩,0
这么多拖唱涨的，能涨才怪,0
快跑，明天一字跌停[下跌][下跌][下跌][下跌][下跌][下跌][下跌][下跌,0
这尾盘还要抢，应该有什么大消息，可以提前进点,0
垃圾庄 拉高出货呢 资金都在跑 还涨停 拭目以待,0
明天涨停[上涨][上涨][上涨][上涨][上涨][上涨][上涨][上涨][上涨],0
大家不要买，不要帮主力抬轿子，今天主力进来那么多。明天还得砸低开。,0
要是想起来今天谁也买不到，买到了就是不想起,0
自选股里最垃圾的一个，没涨什么就A杀，今天个股都起飞，还带不动这个垃圾,0
今天收盘看能不能到10.20上面,0
水下走了，居然拉起来了,0
头部换手太高了,0
好消息，这票突破到13.5元持有者为尊,1
兄弟你来了抄底成功！[俏皮][俏皮][俏皮],0
浙江震元:短线结束！今天如果不破30日照开盘还有希望，但主力放弃了，低开破位。短,0
936买入500手，可惜没打到60日均，明天可能板，复制2103，下午继续加到半,0
兄弟们，准备吃肉了,1
好好一个股，玩废了，本来连板的，硬是两下爆头,0
震元走坏了，本来趋势非常好,0
公司有没有生产伟哥？,0
公元股份，吉大正元，炒元字了！,0
散了吧没戏,0
这股继续观察，看月线怎么收。,0
进来了太多散户，主力不干了，有哪些螺丝在？,0
请问这股为什么换手率每天都这么大？,0
这只股应该是大股东打压股价，前面定增被否，有可能还想要定增！,0
